Date,Open,High,Low,Close,Adj Close,Volume
2013-04-08,11098.950195,11133.849609,11002.099609,11012.650391,11012.650391,0
2013-04-09,11012.650391,11210.349609,10897.150391,10929.150391,10929.150391,0
2013-04-10,10929.150391,11143.599609,10888.750000,11122.250000,11122.250000,0
2013-04-11,11122.250000,11341.849609,11122.250000,11306.500000,11306.500000,0
2013-04-12,11306.500000,11442.900391,11236.049805,11410.099609,11410.099609,0
2013-04-15,11410.099609,11643.299805,11334.750000,11526.250000,11526.250000,0
2013-04-16,11526.250000,11906.250000,11515.299805,11871.599609,11871.599609,0
2013-04-17,11871.599609,12112.250000,11871.599609,11981.049805,11981.049805,0
2013-04-18,11981.049805,12313.000000,11891.950195,12288.250000,12288.250000,0
2013-04-22,12288.250000,12637.950195,12288.250000,12576.200195,12576.200195,0
2013-04-23,12576.200195,12605.700195,12333.000000,12543.400391,12543.400391,0
2013-04-25,12543.400391,12755.799805,12543.400391,12726.849609,12726.849609,0
2013-04-26,12726.849609,12726.849609,12470.000000,12533.150391,12533.150391,0
2013-04-29,12533.150391,12661.250000,12508.400391,12609.150391,12609.150391,0
2013-04-30,12609.150391,12658.599609,12402.150391,12561.549805,12561.549805,0
2013-05-02,12561.549805,12783.299805,12552.849609,12709.950195,12709.950195,0
2013-05-03,12709.950195,12709.950195,12364.700195,12393.599609,12393.599609,0
2013-05-06,12393.599609,12436.000000,12188.299805,12396.400391,12396.400391,0
2013-05-07,12396.400391,12649.450195,12396.400391,12631.500000,12631.500000,0
2013-05-08,12631.500000,12694.400391,12514.700195,12643.049805,12643.049805,0
2013-05-09,12643.049805,12718.900391,12541.799805,12596.299805,12596.299805,0
2013-05-10,12596.299805,12783.049805,12580.400391,12752.299805,12752.299805,0
2013-05-13,12780.150391,12865.349609,12546.250000,12568.849609,12568.849609,0
2013-05-14,12568.849609,12698.349609,12516.099609,12583.599609,12583.599609,0
2013-05-15,12583.599609,13099.349609,12583.599609,13077.900391,13077.900391,0
2013-05-16,13077.900391,13281.799805,13022.250000,13239.450195,13239.450195,0
2013-05-17,13239.450195,13355.099609,13116.849609,13317.099609,13317.099609,0
2013-05-20,13317.099609,13414.299805,13150.299805,13181.500000,13181.500000,0
2013-05-21,13181.500000,13268.250000,13038.000000,13066.500000,13066.500000,0
2013-05-22,13066.500000,13175.650391,12932.200195,13008.250000,13008.250000,0
2013-05-23,13008.250000,13008.250000,12594.900391,12636.500000,12636.500000,0
2013-05-24,12636.500000,12828.599609,12582.500000,12769.349609,12769.349609,0
2013-05-27,12769.349609,13014.750000,12735.049805,12961.549805,12961.549805,0
2013-05-28,12961.549805,13016.450195,12872.900391,12950.000000,12950.000000,0
2013-05-29,12950.000000,12950.000000,12773.400391,12853.200195,12853.200195,0
2013-05-30,12853.200195,12853.200195,12721.450195,12805.900391,12805.900391,0
2013-05-31,12805.900391,12805.900391,12453.150391,12475.650391,12475.650391,0
2013-06-03,12475.650391,12499.849609,12323.599609,12402.099609,12402.099609,0
2013-06-04,12402.099609,12520.549805,12252.400391,12275.099609,12275.099609,0
2013-06-05,12275.099609,12347.299805,12196.750000,12289.349609,12289.349609,0
2013-06-06,12289.349609,12475.049805,12184.049805,12398.400391,12398.400391,0
2013-06-07,12398.400391,12488.599609,12209.250000,12231.500000,12231.500000,0
2013-06-10,12231.500000,12363.799805,12017.900391,12087.049805,12087.049805,0
2013-06-11,12087.049805,12087.049805,11795.450195,11820.500000,11820.500000,0
2013-06-12,11820.500000,11899.049805,11732.349609,11814.849609,11814.849609,0
2013-06-13,11814.849609,11814.849609,11656.900391,11686.750000,11686.750000,0
2013-06-14,11686.750000,11947.349609,11686.750000,11922.849609,11922.849609,0
2013-06-17,11922.849609,11992.950195,11735.250000,11971.049805,11971.049805,0
2013-06-18,11971.049805,11971.049805,11795.200195,11820.950195,11820.950195,0
2013-06-19,11820.950195,11867.200195,11738.700195,11852.650391,11852.650391,0
2013-06-20,11852.650391,11852.650391,11347.549805,11375.400391,11375.400391,0
2013-06-21,11375.400391,11420.250000,11210.750000,11340.150391,11340.150391,0
2013-06-24,11340.150391,11340.150391,11134.200195,11178.299805,11178.299805,0
2013-06-25,11178.299805,11325.500000,11107.799805,11181.049805,11181.049805,0
2013-06-26,11181.049805,11261.650391,11033.750000,11066.549805,11066.549805,0
2013-06-27,11066.549805,11277.049805,11066.549805,11235.750000,11235.750000,0
2013-06-28,11235.750000,11654.700195,11235.750000,11617.250000,11617.250000,0
2013-07-01,11617.250000,11733.099609,11597.450195,11714.900391,11714.900391,0
2013-07-02,11714.900391,11752.900391,11590.500000,11614.250000,11614.250000,0
2013-07-03,11614.250000,11614.250000,11322.799805,11357.799805,11357.799805,0
2013-07-04,11357.799805,11454.299805,11273.599609,11381.200195,11381.200195,0
2013-07-05,11381.200195,11530.650391,11381.200195,11434.299805,11434.299805,0
2013-07-08,11434.299805,11434.299805,11176.650391,11283.299805,11283.299805,0
2013-07-09,11283.299805,11458.299805,11283.299805,11442.450195,11442.450195,0
2013-07-10,11442.450195,11540.900391,11317.200195,11364.450195,11364.450195,0
2013-07-11,11364.450195,11710.450195,11364.450195,11655.299805,11655.299805,0
2013-07-12,11655.299805,11743.250000,11589.450195,11722.799805,11722.799805,0
2013-07-15,11722.799805,11811.900391,11621.750000,11790.250000,11790.250000,0
2013-07-16,11790.250000,11790.250000,11209.750000,11226.150391,11226.150391,0
2013-07-17,11226.150391,11264.000000,10829.750000,10971.599609,10971.599609,0
2013-07-18,10971.599609,11236.849609,10837.750000,11187.700195,11187.700195,0
2013-07-19,11187.700195,11237.900391,10934.250000,10973.900391,10973.900391,0
2013-07-22,10973.900391,11132.200195,10948.400391,11086.950195,11086.950195,0
2013-07-23,11086.950195,11285.799805,11086.950195,11239.700195,11239.700195,0
2013-07-24,11239.700195,11239.700195,10661.299805,10720.150391,10720.150391,0
2013-07-25,10720.150391,10772.700195,10594.599609,10614.000000,10614.000000,0
2013-07-26,10614.000000,10723.299805,10352.950195,10465.250000,10465.250000,0
2013-07-29,10465.250000,10465.250000,10310.650391,10331.000000,10331.000000,0
2013-07-30,10331.000000,10449.700195,10195.500000,10209.549805,10209.549805,0
2013-07-31,10209.549805,10209.549805,9863.049805,10015.750000,10015.750000,0
2013-08-01,10015.750000,10219.400391,9867.599609,10142.950195,10142.950195,0
2013-08-02,10142.950195,10219.599609,9958.400391,9997.799805,9997.799805,0
2013-08-05,9997.799805,10117.650391,9818.500000,10094.900391,10094.900391,0
2013-08-06,10094.900391,10094.900391,9660.299805,9703.099609,9703.099609,0
2013-08-07,9703.099609,9848.349609,9667.549805,9757.250000,9757.250000,0
2013-08-08,9757.250000,9909.750000,9724.799805,9816.400391,9816.400391,0
2013-08-12,9816.400391,9853.950195,9669.099609,9711.400391,9711.400391,0
2013-08-13,9711.400391,10007.599609,9582.549805,9985.650391,9985.650391,0
2013-08-14,9985.650391,10071.250000,9912.349609,10026.400391,10026.400391,0
2013-08-16,10026.400391,10026.400391,9420.150391,9450.849609,9450.849609,0
2013-08-19,9425.500000,9425.500000,9087.000000,9145.000000,9145.000000,0
2013-08-20,8939.200195,9277.049805,8860.150391,9218.950195,9218.950195,60800
2013-08-21,9652.000000,9766.099609,9129.250000,9264.400391,9264.400391,88400
2013-08-22,9194.849609,9373.799805,9005.250000,9268.900391,9268.900391,73300
2013-08-23,9322.799805,9493.849609,9215.849609,9470.099609,9470.099609,53500
2013-08-26,9529.700195,9586.650391,9294.049805,9373.549805,9373.549805,39800
2013-08-27,9208.150391,9208.150391,8842.500000,8870.500000,8870.500000,54300
2013-08-28,8729.250000,8869.700195,8366.750000,8760.849609,8760.849609,68000
2013-08-29,8897.000000,8958.349609,8759.849609,8904.599609,8904.599609,56800
2013-08-30,8891.900391,9135.549805,8846.549805,9049.200195,9049.200195,79300
2013-09-02,9112.799805,9233.599609,9086.750000,9139.500000,9139.500000,0
2013-09-03,9220.950195,9220.950195,8625.400391,8664.200195,8664.200195,47700
2013-09-04,8688.650391,8916.750000,8605.650391,8845.750000,8845.750000,0
2013-09-05,9253.450195,9704.599609,9253.450195,9682.400391,9682.400391,95300
2013-09-06,9746.650391,9989.849609,9568.500000,9961.400391,9961.400391,67700
2013-09-10,10084.000000,10304.900391,10084.000000,10188.250000,10188.250000,54700
2013-09-11,10112.650391,10409.150391,9980.500000,10369.099609,10369.099609,62600
2013-09-12,10338.299805,10358.250000,10070.950195,10158.549805,10158.549805,54800
2013-09-13,10067.150391,10272.400391,10037.299805,10180.450195,10180.450195,50600
2013-09-16,10418.500000,10536.700195,10175.049805,10368.400391,10368.400391,50000
2013-09-17,10320.849609,10334.299805,10223.950195,10279.599609,10279.599609,34200
2013-09-18,10327.150391,10481.500000,10241.950195,10447.849609,10447.849609,35000
2013-09-19,10984.500000,11219.450195,10984.500000,11148.650391,11148.650391,91500
2013-09-20,11163.950195,11188.099609,10409.799805,10686.799805,10686.799805,89800
2013-09-23,10466.299805,10509.549805,10177.900391,10211.700195,10211.700195,54800
2013-09-24,10063.049805,10289.750000,10046.700195,10175.900391,10175.900391,55000
2013-09-25,10191.849609,10232.450195,9919.700195,10081.700195,10081.700195,48300
2013-09-26,10091.400391,10189.400391,10051.200195,10098.250000,10098.250000,45300
2013-09-27,10131.650391,10131.650391,9883.950195,9899.750000,9899.750000,34300
2013-09-30,9783.900391,9815.000000,9587.750000,9617.799805,9617.799805,37000
2013-10-01,9685.150391,9912.950195,9582.750000,9883.299805,9883.299805,43000
2013-10-03,9946.299805,10241.450195,9888.700195,10222.950195,10222.950195,41700
2013-10-04,10171.450195,10328.750000,10111.750000,10197.150391,10197.150391,39300
2013-10-07,10124.150391,10124.150391,9877.450195,10082.099609,10082.099609,30300
2013-10-08,10418.849609,10451.150391,10090.599609,10141.450195,10141.450195,41800
2013-10-09,10004.400391,10360.349609,9947.250000,10334.950195,10334.950195,41700
2013-10-10,10309.200195,10372.049805,10199.549805,10288.950195,10288.950195,31800
2013-10-11,10423.599609,10649.299805,10307.900391,10622.150391,10622.150391,41400
2013-10-14,10588.950195,10706.799805,10550.000000,10665.250000,10665.250000,37500
2013-10-15,10738.200195,10738.200195,10339.099609,10389.250000,10389.250000,38000
2013-10-17,10406.049805,10416.200195,10274.349609,10336.549805,10336.549805,42000
2013-10-18,10387.299805,10784.000000,10387.299805,10744.900391,10744.900391,37500
2013-10-21,10751.700195,10871.750000,10700.549805,10797.549805,10797.549805,32800
2013-10-22,10743.799805,10907.549805,10707.849609,10809.099609,10809.099609,49100
2013-10-23,10837.049805,10912.799805,10732.349609,10880.650391,10880.650391,49000
2013-10-24,10839.450195,11091.599609,10839.450195,10902.450195,10902.450195,41800
2013-10-25,10880.849609,10951.750000,10797.599609,10896.500000,10896.500000,30400
2013-10-28,10924.450195,11002.400391,10752.349609,10773.200195,10773.200195,28173000
2013-10-29,10779.650391,11268.200195,10669.000000,11241.650391,11241.650391,53600
2013-10-30,11284.849609,11366.450195,11211.500000,11249.349609,11249.349609,35800
2013-10-31,11211.299805,11512.500000,11170.049805,11473.150391,11473.150391,79500
2013-11-01,11472.200195,11694.450195,11443.599609,11628.650391,11628.650391,88500
2013-11-05,11539.750000,11736.200195,11462.099609,11498.900391,11498.900391,58800
2013-11-06,11510.400391,11510.400391,11269.950195,11292.549805,11292.549805,34800
2013-11-07,11320.849609,11398.599609,11024.750000,11054.900391,11054.900391,44200
2013-11-08,11011.049805,11067.000000,10841.599609,10913.150391,10913.150391,42000
2013-11-11,10786.250000,10940.500000,10674.500000,10758.450195,10758.450195,40200
2013-11-12,10755.650391,10860.349609,10543.150391,10583.049805,10583.049805,41600
2013-11-13,10469.099609,10652.299805,10412.049805,10523.349609,10523.349609,55000
2013-11-14,10660.650391,10891.900391,10660.650391,10811.200195,10811.200195,36300
2013-11-18,10962.250000,11156.599609,10962.250000,11142.299805,11142.299805,35600
2013-11-19,11159.049805,11207.700195,11107.349609,11187.849609,11187.849609,36600
2013-11-20,11127.349609,11156.500000,10905.549805,10967.150391,10967.150391,34300
2013-11-21,10866.299805,10866.299805,10657.849609,10706.900391,10706.900391,37500
2013-11-22,10796.450195,10820.000000,10630.549805,10677.349609,10677.349609,31700
2013-11-25,10780.599609,11097.950195,10780.599609,11083.400391,11083.400391,35900
2013-11-26,11040.650391,11133.400391,10893.299805,10909.349609,10909.349609,66600
2013-11-27,10941.599609,10961.349609,10827.750000,10899.299805,10899.299805,30100
2013-11-28,10994.250000,11062.150391,10843.000000,10906.750000,10906.750000,30900
2013-11-29,10941.599609,11186.150391,10941.599609,11153.950195,11153.950195,31900
2013-12-02,11180.299805,11347.450195,11180.299805,11284.349609,11284.349609,25900
2013-12-03,11250.700195,11310.700195,11174.500000,11211.299805,11211.299805,24300
2013-12-04,11158.700195,11216.049805,11107.750000,11156.750000,11156.750000,27800
2013-12-05,11469.349609,11685.549805,11469.349609,11665.099609,11665.099609,55100
2013-12-06,11648.349609,11770.650391,11579.500000,11720.200195,11720.200195,39300
2013-12-09,12206.950195,12225.950195,12007.299805,12065.900391,12065.900391,45100
2013-12-10,12041.000000,12067.450195,11774.950195,11843.450195,11843.450195,37400
2013-12-11,11747.450195,11877.750000,11687.599609,11784.349609,11784.349609,28300
2013-12-12,11736.250000,11781.700195,11622.700195,11635.500000,11635.500000,26800
2013-12-13,11483.849609,11534.349609,11349.849609,11366.900391,11366.900391,29800
2013-12-16,11347.200195,11440.849609,11309.700195,11372.950195,11372.950195,25600
2013-12-17,11412.700195,11418.099609,11178.000000,11208.650391,11208.650391,25500
2013-12-18,11129.650391,11572.299805,11117.450195,11357.900391,11357.900391,49400
2013-12-19,11505.549805,11505.549805,11040.150391,11087.450195,11087.450195,32100
2013-12-20,11117.700195,11318.549805,11074.549805,11292.349609,11292.349609,24700
2013-12-23,11258.650391,11453.450195,11258.650391,11378.500000,11378.500000,27400
2013-12-24,11399.150391,11405.000000,11287.299805,11330.650391,11330.650391,23600
2013-12-26,11335.799805,11426.450195,11317.450195,11385.750000,11385.750000,30300
2013-12-27,11409.250000,11514.450195,11409.250000,11459.700195,11459.700195,21100
2013-12-30,11532.599609,11552.400391,11355.049805,11376.000000,11376.000000,18500
2013-12-31,11410.250000,11427.849609,11316.549805,11385.250000,11385.250000,16700
2014-01-01,null,null,null,null,null,null
2014-01-02,11383.799805,11578.900391,11150.200195,11183.200195,11183.200195,39900
2014-01-03,11098.250000,11208.000000,11052.599609,11181.650391,11181.650391,28200
2014-01-06,11174.349609,11174.349609,10996.950195,11049.049805,11049.049805,20500
2014-01-07,11097.799805,11154.099609,10892.150391,11036.750000,11036.750000,30300
2014-01-08,11071.750000,11122.750000,10988.799805,11053.700195,11053.700195,33400
2014-01-09,11068.900391,11090.250000,10925.150391,10970.450195,10970.450195,29400
2014-01-10,10969.349609,11056.900391,10788.200195,10805.299805,10805.299805,35900
2014-01-13,10814.650391,11070.200195,10814.650391,11021.599609,11021.599609,26100
2014-01-14,10989.150391,11065.650391,10922.599609,10948.900391,10948.900391,21600
2014-01-15,11000.200195,11164.099609,10986.099609,11125.400391,11125.400391,35900
2014-01-16,11187.349609,11192.799805,11070.000000,11092.549805,11092.549805,22800
2014-01-17,11080.099609,11081.950195,10893.750000,10911.349609,10911.349609,30600
2014-01-20,10909.900391,11022.450195,10876.250000,11007.500000,11007.500000,17600
2014-01-21,11067.049805,11190.099609,11036.400391,11171.500000,11171.500000,22400
2014-01-22,11164.250000,11248.349609,11094.799805,11207.349609,11207.349609,21600
2014-01-23,11183.750000,11221.099609,11122.349609,11199.000000,11199.000000,21100
2014-01-24,11063.200195,11132.700195,10972.099609,10982.400391,10982.400391,26100
2014-01-27,10802.299805,10802.299805,10520.900391,10540.400391,10540.400391,37200
2014-01-28,10541.500000,10708.000000,10333.400391,10507.599609,10507.599609,46700
2014-01-29,10609.900391,10644.200195,10406.950195,10437.750000,10437.750000,27900
2014-01-30,10287.849609,10314.250000,10101.200195,10153.150391,10153.150391,47900
2014-01-31,10193.549805,10266.450195,10130.299805,10237.750000,10237.750000,44100
2014-02-03,10205.450195,10222.650391,10089.250000,10102.099609,10102.099609,30400
2014-02-04,9983.650391,10222.099609,9944.000000,10191.200195,10191.200195,35500
2014-02-05,10215.650391,10254.049805,10112.500000,10231.650391,10231.650391,27700
2014-02-06,10257.099609,10321.500000,10107.799805,10205.200195,10205.200195,34800
2014-02-07,10311.950195,10321.099609,10180.849609,10263.200195,10263.200195,23100
2014-02-10,10287.349609,10310.299805,10187.799805,10213.900391,10213.900391,18000
2014-02-11,10242.099609,10296.799805,10200.599609,10245.450195,10245.450195,15200
2014-02-12,10307.599609,10395.150391,10307.599609,10348.799805,10348.799805,24100
2014-02-13,10360.700195,10386.650391,10113.799805,10135.700195,10135.700195,25800
2014-02-14,10169.000000,10229.450195,10064.750000,10203.750000,10203.750000,28300
2014-02-17,10217.150391,10358.000000,10205.799805,10326.549805,10326.549805,20000
2014-02-18,10324.349609,10618.849609,10296.250000,10575.200195,10575.200195,26100
2014-02-19,10548.349609,10630.150391,10520.299805,10609.599609,10609.599609,20200
2014-02-20,10515.299805,10525.700195,10419.099609,10428.299805,10428.299805,24200
2014-02-21,10429.299805,10584.750000,10429.299805,10554.349609,10554.349609,16400
2014-02-24,10508.950195,10711.650391,10471.450195,10683.500000,10683.500000,21300
2014-02-25,10742.150391,10768.950195,10611.750000,10666.750000,10666.750000,19100
2014-02-26,10659.200195,10758.650391,10659.200195,10730.400391,10730.400391,20100
2014-02-28,10793.599609,10793.599609,10688.950195,10764.700195,10764.700195,23200
2014-03-03,10705.450195,10836.200195,10613.000000,10651.950195,10651.950195,24100
2014-03-04,10661.400391,10936.750000,10661.400391,10929.049805,10929.049805,36100
2014-03-05,10987.599609,11122.549805,10899.400391,11098.799805,11098.799805,46400
2014-03-06,11147.599609,11303.200195,11117.250000,11278.349609,11278.349609,37200
2014-03-07,11357.900391,11947.500000,11332.599609,11884.750000,11884.750000,70900
2014-03-10,11784.549805,12157.900391,11784.549805,12108.099609,12108.099609,60300
2014-03-11,12132.000000,12285.450195,11994.849609,12043.150391,12043.150391,55500
2014-03-12,11997.849609,12142.900391,11887.750000,12024.099609,12024.099609,33100
2014-03-13,12062.349609,12308.700195,12062.349609,12141.450195,12141.450195,34400
2014-03-14,11984.500000,12090.049805,11867.150391,12055.849609,12055.849609,34700
2014-03-18,12093.200195,12268.750000,12052.349609,12114.849609,12114.849609,38200
2014-03-19,12190.849609,12256.450195,12132.400391,12186.549805,12186.549805,33300
2014-03-20,12160.650391,12160.650391,11989.950195,12017.250000,12017.250000,22800
2014-03-21,12083.450195,12123.150391,12043.400391,12092.349609,12092.349609,33500
2014-03-22,null,null,null,null,null,null
2014-03-24,12134.650391,12423.000000,12134.650391,12408.150391,12408.150391,31000
2014-03-25,12403.650391,12523.700195,12394.299805,12450.000000,12450.000000,25000
2014-03-26,12529.450195,12570.599609,12469.150391,12518.349609,12518.349609,36200
2014-03-27,12560.900391,12767.500000,12513.099609,12604.950195,12604.950195,55400
2014-03-28,12693.250000,12787.500000,12633.299805,12754.700195,12754.700195,48600
2014-03-31,12855.500000,12869.349609,12660.049805,12742.049805,12742.049805,40600
2014-04-01,12806.150391,12806.150391,12509.950195,12588.500000,12588.500000,37900
2014-04-02,12674.349609,12740.150391,12542.349609,12715.299805,12715.299805,40400
2014-04-03,12749.849609,12754.750000,12518.000000,12563.849609,12563.849609,35400
2014-04-04,12523.299805,12656.500000,12430.849609,12551.700195,12551.700195,29600
2014-04-07,12562.349609,12615.349609,12439.549805,12506.450195,12506.450195,27600
2014-04-09,12593.150391,12957.549805,12548.450195,12937.400391,12937.400391,40100
2014-04-10,12937.400391,13055.599609,12881.200195,12949.400391,12949.400391,38400
2014-04-11,12822.250000,12934.900391,12777.950195,12840.200195,12840.200195,25000
2014-04-15,12830.500000,12831.599609,12537.700195,12579.900391,12579.900391,27100
2014-04-16,12557.400391,12727.049805,12514.750000,12563.150391,12563.150391,30600
2014-04-17,12564.549805,12819.099609,12514.799805,12787.250000,12787.250000,32600
2014-04-21,12845.299805,13002.750000,12838.849609,12958.500000,12958.500000,30100
2014-04-22,12989.549805,13040.150391,12913.900391,12987.099609,12987.099609,24800
2014-04-23,12961.349609,13176.049805,12957.900391,13122.099609,13122.099609,49600
2014-04-24,null,null,null,null,null,null
2014-04-25,13134.500000,13268.599609,12968.799805,13034.500000,13034.500000,40100
2014-04-28,13038.950195,13116.000000,12927.750000,13081.549805,13081.549805,29700
2014-04-29,13107.549805,13124.299805,12897.349609,12910.549805,12910.549805,28100
2014-04-30,12946.099609,13100.750000,12738.599609,12855.849609,12855.849609,41100
2014-05-02,12920.349609,12995.599609,12818.849609,12842.000000,12842.000000,19400
2014-05-05,12841.400391,12981.599609,12773.049805,12880.650391,12880.650391,33000
2014-05-06,12961.500000,13012.549805,12917.150391,12966.049805,12966.049805,24600
2014-05-07,12944.900391,13017.000000,12877.750000,12938.200195,12938.200195,25800
2014-05-08,12982.750000,13095.500000,12952.500000,13037.400391,13037.400391,23500
2014-05-09,13023.400391,13814.250000,13017.900391,13750.500000,13750.500000,50600
2014-05-12,13801.000000,14152.450195,13801.000000,14085.049805,14085.049805,44400
2014-05-13,14269.250000,14367.750000,14105.650391,14165.549805,14165.549805,62500
2014-05-14,14124.549805,14320.750000,14063.599609,14207.099609,14207.099609,55100
2014-05-15,14186.099609,14301.299805,14159.099609,14236.549805,14236.549805,55300
2014-05-16,14675.599609,15742.049805,14468.099609,14853.000000,14853.000000,103900
2014-05-19,15032.000000,15305.650391,15032.000000,15222.150391,15222.150391,57800
2014-05-20,15351.650391,15362.549805,15087.700195,15111.200195,15111.200195,46800
2014-05-21,15126.599609,15126.599609,14857.500000,14952.099609,14952.099609,36900
2014-05-22,15009.900391,15204.450195,14938.250000,15055.549805,15055.549805,37500
2014-05-23,15091.700195,15321.250000,14972.599609,15285.500000,15285.500000,53900
2014-05-26,15431.950195,15568.049805,14969.250000,15175.900391,15175.900391,52800
2014-05-27,15141.500000,15158.400391,14934.950195,15084.000000,15084.000000,30600
2014-05-28,15075.599609,15198.349609,15032.450195,15173.349609,15173.349609,27000
2014-05-29,15169.250000,15254.500000,15007.500000,15030.299805,15030.299805,44800
2014-05-30,15093.099609,15108.799805,14709.299805,14793.400391,14793.400391,43300
2014-06-02,14786.450195,15321.799805,14770.000000,15287.250000,15287.250000,33500
2014-06-03,15335.849609,15414.049805,15148.500000,15257.500000,15257.500000,36300
2014-06-04,15221.299805,15396.900391,15171.150391,15333.400391,15333.400391,32600
2014-06-05,15250.599609,15337.150391,15152.400391,15282.150391,15282.150391,34700
2014-06-06,15405.750000,15576.049805,15320.750000,15543.150391,15543.150391,39700
2014-06-09,15625.400391,15725.799805,15522.849609,15567.400391,15567.400391,41900
2014-06-10,15585.400391,15585.400391,15337.849609,15427.799805,15427.799805,30500
2014-06-11,15436.049805,15660.049805,15367.599609,15450.549805,15450.549805,40200
2014-06-12,15456.250000,15518.750000,15293.400391,15464.849609,15464.849609,26800
2014-06-13,15506.750000,15599.750000,15083.900391,15106.900391,15106.900391,33000
2014-06-16,15055.200195,15091.299805,14858.900391,15030.000000,15030.000000,32700
2014-06-17,14982.349609,15393.750000,14933.250000,15373.200195,15373.200195,36300
2014-06-18,15369.500000,15461.549805,15128.450195,15220.400391,15220.400391,36100
2014-06-19,15282.049805,15332.750000,14976.150391,15067.400391,15067.400391,26200
2014-06-20,15064.450195,15195.549805,14978.500000,14997.650391,14997.650391,21900
2014-06-23,15014.200195,15148.000000,14940.349609,15076.349609,15076.349609,25000
2014-06-24,15142.349609,15341.950195,15142.349609,15309.500000,15309.500000,29100
2014-06-25,15320.950195,15320.950195,15221.150391,15237.849609,15237.849609,23400
2014-06-26,15247.099609,15333.250000,15020.650391,15050.000000,15050.000000,37300
2014-06-27,15092.250000,15117.150391,14946.849609,14992.349609,14992.349609,20200
2014-06-30,15059.099609,15329.950195,15059.099609,15241.900391,15241.900391,29800
2014-07-01,15288.799805,15365.650391,15261.150391,15321.349609,15321.349609,24800
2014-07-02,15464.549805,15519.299805,15414.849609,15490.349609,15490.349609,23700
2014-07-03,15512.750000,15554.700195,15431.500000,15451.650391,15451.650391,22300
2014-07-04,15458.750000,15582.650391,15305.000000,15556.150391,15556.150391,20800
2014-07-07,15589.500000,15592.799805,15349.200195,15367.599609,15367.599609,33200
2014-07-08,15437.400391,15437.400391,14889.349609,14997.500000,14997.500000,26400
2014-07-09,15008.250000,15093.450195,14827.099609,14931.099609,14931.099609,30700
2014-07-10,14940.000000,15371.049805,14621.950195,14821.700195,14821.700195,48100
2014-07-11,14796.900391,14918.849609,14406.650391,14447.200195,14447.200195,33000
2014-07-14,14508.099609,14561.750000,14338.650391,14489.750000,14489.750000,28200
2014-07-15,14601.849609,14919.549805,14601.849609,14891.900391,14891.900391,32900
2014-07-16,15033.950195,15299.799805,15006.450195,15265.450195,15265.450195,39300
2014-07-17,15258.950195,15301.950195,15156.000000,15269.049805,15269.049805,26100
2014-07-18,15169.000000,15463.150391,15089.299805,15389.349609,15389.349609,30500
2014-07-21,15510.000000,15554.900391,15355.349609,15385.950195,15385.950195,26100
2014-07-22,15440.349609,15473.349609,15306.349609,15427.349609,15427.349609,21700
2014-07-23,15513.450195,15626.900391,15398.700195,15463.000000,15463.000000,31100
2014-07-24,15471.349609,15559.099609,15410.200195,15534.349609,15534.349609,28200
2014-07-25,15494.849609,15571.900391,15272.450195,15322.250000,15322.250000,27800
2014-07-28,15399.500000,15403.900391,15162.049805,15212.150391,15212.150391,22700
2014-07-30,15256.200195,15470.599609,15184.650391,15452.400391,15452.400391,29200
2014-07-31,15447.900391,15499.500000,15233.000000,15267.599609,15267.599609,39200
2014-08-01,15137.599609,15417.250000,15096.099609,15127.799805,15127.799805,36300
2014-08-04,15242.250000,15326.150391,15128.099609,15242.349609,15242.349609,22900
2014-08-05,15283.599609,15343.500000,15105.900391,15293.250000,15293.250000,27400
2014-08-06,15209.049805,15239.349609,14983.500000,15008.650391,15008.650391,21300
2014-08-07,15004.849609,15135.099609,14956.849609,14986.849609,14986.849609,22000
2014-08-08,14831.750000,14858.950195,14709.099609,14765.750000,14765.750000,27200
2014-08-11,14858.750000,14896.900391,14807.000000,14846.799805,14846.799805,20900
2014-08-12,14943.799805,15078.099609,14850.150391,15056.700195,15056.700195,19700
2014-08-13,15007.250000,15078.349609,14843.799805,14910.900391,14910.900391,27200
2014-08-14,14954.200195,15144.750000,14940.299805,15089.650391,15089.650391,24700
2014-08-18,15099.700195,15465.049805,15068.349609,15439.750000,15439.750000,28400
2014-08-19,15507.049805,15624.349609,15469.849609,15524.650391,15524.650391,31900
2014-08-20,15566.750000,15566.750000,15448.900391,15481.700195,15481.700195,19900
2014-08-21,15475.500000,15721.950195,15462.500000,15662.200195,15662.200195,34500
2014-08-22,15699.049805,15865.299805,15696.299805,15819.150391,15819.150391,32000
2014-08-25,15817.549805,15973.349609,15625.450195,15669.000000,15669.000000,22500
2014-08-26,15530.650391,15674.549805,15503.400391,15624.099609,15624.099609,21100
2014-08-27,15745.599609,15758.849609,15669.049805,15717.650391,15717.650391,18400
2014-08-28,15758.049805,15794.599609,15688.150391,15740.400391,15740.400391,27100
2014-09-01,15790.250000,16060.200195,15790.250000,16012.799805,16012.799805,23700
2014-09-02,16049.750000,16170.849609,16047.299805,16130.549805,16130.549805,26300
2014-09-03,16208.549805,16208.549805,16048.099609,16110.000000,16110.000000,30700
2014-09-04,16102.900391,16114.750000,15926.650391,16033.549805,16033.549805,21700
2014-09-05,16030.450195,16111.000000,15891.750000,15982.500000,15982.500000,21500
2014-09-08,16084.200195,16222.549805,16049.250000,16206.700195,16206.700195,20500
2014-09-09,16171.799805,16199.099609,16085.700195,16156.750000,16156.750000,17500
